station_id,create_time,station_lg,station_lt,station_fast_cnt,station_slow_cnt,construction,park_num,WGS84_station_lg,WGS84_station_lt,DB09_station_lg,DB09_station_lt,Service_population
395815801_4401060003,2018/1/15 15:58,113.417179,23.174565,0,20,5,0,113.411654,23.177042,113.423649,23.180779,16523.41564
MA0019FW4_GZYY-JHSW-020-0011,2018/1/15 15:58,113.376704,23.129356,0,20,1,0,113.371197,23.131869,113.383161,23.135469,16523.41564
726811355_225,2018/5/8 21:30,113.35336,22.910961,0,20,255,0,113.347905,22.913601,113.359904,22.916699,16523.41564
313744932_423,2018/7/27 16:32,113.258697,23.139827,0,20,7,0,113.253372,23.142502,113.265149,23.145973,16523.41564
313744932_237,2018/7/27 16:32,113.316949,23.134403,0,20,7,0,113.311552,23.137017,113.323455,23.140278,16523.41564
313744932_705,2018/7/27 16:32,113.326633,23.035525,0,20,7,0,113.321223,23.038162,113.333181,23.041264,16523.41564
313744932_3084,2018/7/27 16:32,113.525368,23.079536,1,17,7,0,113.520134,23.082294,113.531819,23.085867,16523.41564
313744932_3563,2018/7/27 16:32,113.61615,23.145688,4,8,1,0,113.611074,23.14854,113.622615,23.151793,16523.41564
313744932_228,2018/7/27 16:32,113.258598,23.139315,0,20,7,0,113.253273,23.14199,113.26505,23.145459,16523.41564
313744932_2378,2018/7/27 16:32,113.404953,23.121225,0,20,7,0,113.399428,23.123722,113.411368,23.12755,16523.41564
313744932_343,2018/7/27 16:32,113.257606,23.139716,0,20,7,0,113.252281,23.142391,113.264062,23.145844,16523.41564
313744932_2591,2018/7/27 16:32,113.267532,23.211224,0,20,4,0,113.262198,23.21387,113.273985,23.217496,16523.41564
313744932_1652,2018/7/27 16:33,113.373921,22.939062,1,17,255,0,113.368431,22.941659,113.380423,22.945135,16523.41564
MA5DT8Q54_4401170153,2022/5/28 8:02,113.567886,23.556402,5,5,2,0,113.562739,23.559148,113.574461,23.562131,16523.41564
MA5DT8Q54_4401140167,2022/5/28 8:02,113.239127,23.433214,0,20,2,0,113.233779,23.435804,113.245684,23.439035,16523.41564
MA5DT8Q54_4401110290,2022/5/28 8:02,113.264086,23.183207,4,8,3,0,113.258756,23.185864,113.270558,23.189439,16523.41564
MA5DT8Q54_4401180186,2022/5/28 8:02,113.896042,23.418666,6,2,8,0,113.89111,23.421441,113.902511,23.424897,16523.41564
MA5DT8Q54_4401040071,2022/5/28 8:02,113.301516,23.128524,5,5,2,0,113.296148,23.131166,113.307967,23.134666,16523.41564
MA5DT8Q54_4401130571,2022/5/28 8:02,113.34069,22.909443,0,20,1,0,113.33526,22.912107,113.347248,22.915101,16523.41564
MA5DT8Q54_4401060494,2023/8/29 8:03,113.332366,23.138315,5,5,9,0,113.326937,23.140898,113.338912,23.143998,16523.41564
101437000_25183,2023/12/1 17:08,113.593438,23.19125,0,20,0,20,113.588352,23.194086,113.600011,23.196994,16523.41564
395815801_4401110036,2017/11/25 3:58,113.246979,23.207623,4,7,3,0,113.241649,23.210272,113.253502,23.213572,15697.24486
395815801_4401040025,2017/11/30 12:08,113.31294,23.11794,2,13,9,0,113.307552,23.120567,113.319435,23.123885,15697.24486
395815801_4401130036,2018/1/15 15:58,113.31012,23.03001,0,19,3,0,113.304743,23.032679,113.316611,23.036006,15697.24486
395815801_4401130042,2018/1/15 15:58,113.404979,22.960984,6,1,5,0,113.399465,22.963549,113.411429,22.967316,15697.24486
395815801_4401110048,2018/7/21 8:00,113.259579,23.17028,0,19,9,0,113.254251,23.172943,113.266056,23.176445,15697.24486
313744932_12338,2018/7/27 16:32,113.519474,22.802917,5,4,1,0,113.514238,22.805772,113.525909,22.809258,15697.24486
313744932_1995,2018/7/27 16:32,113.315837,23.12289,0,19,255,0,113.310443,23.12551,113.32234,23.128784,15697.24486
313744932_508,2018/7/27 16:32,113.244568,23.391952,0,19,7,0,113.239225,23.394551,113.25108,23.397855,15697.24486
313744932_1107,2018/7/27 16:32,113.303859,23.324089,3,10,1,0,113.298473,23.326662,113.310351,23.330199,15697.24486
313744932_2381,2018/7/27 16:32,113.26353,23.203649,0,19,255,0,113.258199,23.206299,113.27,23.209873,15697.24486
313744932_2788,2018/7/27 16:32,113.304016,23.325023,3,10,7,0,113.29863,23.327596,113.310508,23.331131,15697.24486
313744932_2615,2018/7/27 16:33,113.323796,23.142783,0,19,4,0,113.318385,23.145381,113.330327,23.148555,15697.24486
914401153_JT0157,2020/1/12 8:00,113.286384,23.330432,0,19,2,0,113.281024,23.333027,113.292827,23.336755,15697.24486
673457030_24,2021/3/26 14:07,113.317145,23.114777,6,1,255,0,113.311749,23.117398,113.323657,23.12065,15697.24486
MA5DT8Q54_4401180331,2023/8/29 8:02,113.624562,23.22569,6,1,1,0,113.619478,23.228506,113.631008,23.231924,15697.24486
MA5DT8Q54_4401140429,2023/8/29 8:03,113.094816,23.296819,6,1,10,0,113.089311,23.299259,113.101398,23.302495,15697.24486
MA0019FW4_GZYY-JHDS-020-0012,2017/11/20 16:27,113.282498,23.239064,0,18,1,0,113.277149,23.241689,113.288912,23.245398,14871.07408
395815801_4401110058,2017/11/30 12:09,113.315297,23.249044,2,12,3,0,113.309895,23.251619,113.321797,23.254947,14871.07408
395815801_4401130046,2018/1/15 15:58,113.310264,23.029481,6,0,3,0,113.304887,23.03215,113.316755,23.035474,14871.07408
MA0019FW4_GZYY-BLTD-020-0014,2018/1/15 15:58,113.535267,23.489912,0,18,1,0,113.530038,23.492588,113.541698,23.496145,14871.07408
395815801_4401130041,2018/1/15 15:58,113.380034,23.041818,6,0,6,0,113.374529,23.044363,113.386501,23.047989,14871.07408
395815801_4401050010,2018/1/15 15:58,113.252837,23.096309,0,18,1,0,113.247515,23.099002,113.259331,23.10236,14871.07408
395815801_4401130045,2018/1/15 15:58,113.35288,22.95163,6,0,3,0,113.347423,22.954254,113.359453,22.957368,14871.07408
395815801_4401140012,2018/1/15 15:58,113.14414,23.38677,0,18,5,0,113.138651,23.38922,113.15058,23.392996,14871.07408
395815801_4401110028,2018/1/27 4:00,113.194805,23.292605,4,6,5,0,113.189411,23.295167,113.201334,23.298523,14871.07408
914401153_JT0032,2018/2/2 4:00,113.271102,23.356202,6,0,2,8,113.265756,23.358805,113.277525,23.362503,14871.07408
914401153_JT0073,2018/5/18 11:45,113.271145,23.356227,6,0,2,0,113.265799,23.35883,113.277568,23.362528,14871.07408
726811355_493,2018/6/28 8:00,113.347963,22.963814,6,0,255,0,113.342515,22.966442,113.354541,22.969506,14871.07408
MA59J8YL8_157755f179acded9,2018/7/11 10:15,113.247947,23.264989,6,0,255,0,113.242613,23.267619,113.254441,23.27095,14871.07408
MA59J8YL8_4eb7b6fe4ec805ee,2018/7/11 10:15,113.504955,23.168796,6,0,255,0,113.499644,23.171457,113.511415,23.175038,14871.07408
MA59J8YL8_68827e45309c0415,2018/7/11 10:16,113.298172,23.05633,6,0,255,0,113.292814,23.059007,113.304647,23.06253,14871.07408
914401153_JT0082,2018/7/12 8:00,113.247349,23.380279,6,0,2,0,113.242007,23.382881,113.253842,23.386229,14871.07408
914401153_JT0084,2018/7/13 8:00,113.401093,23.119983,6,0,2,0,113.395569,23.122481,113.407507,23.126319,14871.07408
914401153_JT0085,2018/7/15 8:00,113.497262,23.178268,6,0,2,0,113.491923,23.180902,113.503752,23.184398,14871.07408
313744932_320337,2018/7/27 16:32,113.573398,22.796756,6,0,4,0,113.568312,22.799735,113.579959,22.802435,14871.07408
313744932_351,2018/7/27 16:32,113.23477,23.155681,2,12,255,0,113.229438,23.158342,113.241315,23.161437,14871.07408
313744932_691,2018/7/27 16:32,113.284406,23.553649,2,12,7,0,113.279034,23.556224,113.290856,23.559984,14871.07408
313744932_12277,2018/7/27 16:32,113.51337,22.771799,5,3,4,0,113.508115,22.774646,113.519786,22.778115,14871.07408
313744932_12085,2018/7/27 16:33,113.317741,23.11491,3,9,255,0,113.312344,23.11753,113.324255,23.120773,14871.07408
313744932_12170,2018/7/27 16:33,113.264304,23.201294,5,3,7,0,113.258972,23.203945,113.270773,23.207529,14871.07408
726811355_544,2018/8/3 8:00,113.336219,22.896655,5,3,255,0,113.330799,22.899333,113.342768,22.902318,14871.07408
395815801_4401060056,2018/8/15 8:00,113.37726,23.120698,6,0,2,0,113.371753,23.123214,113.383717,23.126821,14871.07408
MA59J8YL8_46772b6b0f54e3cf,2018/8/16 20:35,113.556141,23.188645,6,0,255,0,113.550992,23.191436,113.562683,23.194541,14871.07408
395815801_4401130055,2018/9/8 8:00,113.372893,23.052339,6,0,2,0,113.367397,23.054889,113.379394,23.058393,14871.07408
395815801_4401140017,2018/10/10 8:00,113.20001,23.43121,6,0,2,0,113.194616,23.433753,113.206565,23.437044,14871.07408
554443284_1506,2018/10/15 19:34,113.562081,23.195204,6,0,255,0,113.556946,23.198004,113.568641,23.201006,14871.07408
395815801_4401050019,2018/10/20 8:00,113.363653,23.09627,6,0,9,0,113.358167,23.098814,113.370179,23.10216,14871.07408
914401153_JT0092,2018/10/21 8:00,113.264276,23.206056,6,0,2,0,113.258944,23.208705,113.270742,23.21229,14871.07408
914401153_JT0095,2018/11/16 8:00,113.542989,23.11002,6,0,2,0,113.537809,23.112812,113.549454,23.11614,14871.07408
101437000_28,2018/11/16 18:35,113.297185,23.222205,6,0,0,0,113.291817,23.224818,113.303639,23.228416,14871.07408
MA51TJTF4_1607,2018/12/27 23:12,113.240577,23.257834,6,0,255,0,113.235241,23.260463,113.247092,23.263669,14871.07408
914401153_JT0110,2019/1/27 8:00,113.201327,23.393492,6,0,2,0,113.195938,23.396043,113.20786,23.399301,14871.07408
MA5BE03R2_LYFH-0001,2019/1/27 8:00,113.229292,23.077214,6,0,255,0,113.223961,23.079903,113.235871,23.082917,14871.07408
914401153_JT0104,2019/1/28 8:00,113.601061,23.126534,6,0,2,0,113.595985,23.129397,113.607573,23.132376,14871.07408
MA59J8YL8_4178a5b22ffe4fc7,2019/3/1 15:28,113.294697,23.336263,6,0,255,0,113.289326,23.338847,113.301151,23.342508,14871.07408
914401153_JT0116,2019/4/10 8:00,113.307032,23.002113,6,0,2,0,113.301663,23.004799,113.313503,23.008162,14871.07408
914401153_JT0118,2019/4/30 8:00,113.369142,22.919321,6,0,2,0,113.36366,22.921933,113.375644,22.925306,14871.07408
914401153_JT0119,2019/4/30 8:00,113.228145,23.089855,6,0,2,0,113.222812,23.092537,113.234718,23.095548,14871.07408
554443284_1953,2019/5/1 8:00,113.259229,23.099274,6,0,255,0,113.253906,23.101965,113.265698,23.105432,14871.07408
914401153_JT0121,2019/5/9 8:00,113.417699,23.41873,6,0,2,0,113.412157,23.421143,113.424173,23.424938,14871.07408
101437000_211,2019/6/19 14:10,113.436867,23.099664,6,0,0,6,113.431368,23.102188,113.443392,23.105544,14871.07408
914401153_JT0126,2019/6/21 8:00,113.372048,23.017449,6,0,2,0,113.366555,23.020015,113.378522,23.023482,14871.07408
101437000_274,2019/7/15 13:37,113.215476,23.240728,6,0,0,0,113.210118,23.243338,113.222026,23.246394,14871.07408
914401153_JT0133,2019/7/20 8:00,113.289769,23.013007,6,0,2,0,113.284426,23.015714,113.296189,23.019299,14871.07408
101437000_398,2019/8/5 21:04,113.43679,23.18891,6,0,0,0,113.431285,23.191399,113.443334,23.194796,14871.07408
MA1MY0GF9_26575,2019/8/23 8:00,113.419507,22.956289,6,0,2,0,113.413998,22.958859,113.42599,22.96247,14871.07408
MA59CU773_17256,2019/9/16 16:06,113.26903,23.202496,6,0,9,6,113.263696,23.205144,113.275487,23.208784,14871.07408
MA59CU773_12455,2019/9/16 16:06,113.392891,23.124154,6,0,10,0,113.38737,23.126654,113.399308,23.130467,14871.07408
101437000_1366,2019/10/17 23:55,113.357003,23.141704,6,0,0,8,113.351526,23.144241,113.363531,23.147487,14871.07408
101437000_1416,2019/10/19 9:16,113.372795,23.088402,6,0,0,86,113.367296,23.090936,113.379296,23.094454,14871.07408
101437000_2534,2019/12/20 14:30,113.215064,23.424493,6,0,0,0,113.209693,23.42706,113.221651,23.430169,14871.07408
101437000_2664,2019/12/27 18:12,113.558455,22.762558,6,0,0,0,113.55334,22.765525,113.564966,22.768408,14871.07408
101437000_2670,2019/12/31 14:06,113.453543,22.953493,6,0,0,0,113.448087,22.956107,113.460127,22.959176,14871.07408
101437000_2750,2020/1/9 17:02,113.382361,22.957471,6,0,0,0,113.37686,22.96005,113.388838,22.96368,14871.07408
914401153_JT0159,2020/1/22 8:00,113.583662,23.111339,6,0,2,0,113.578571,23.1142,113.590219,23.117002,14871.07408
101437000_3694,2020/5/27 11:47,113.340593,23.115713,6,0,0,8,113.335149,23.11829,113.347148,23.12137,14871.07408
101437000_3670,2020/5/27 11:52,113.350262,22.832538,6,0,0,0,113.344818,22.835215,113.35684,22.83825,14871.07408
914401153_JT0166,2020/6/15 15:22,113.290508,23.013194,6,0,2,0,113.285164,23.0159,113.29693,23.01948,14871.07408
101437000_4848,2020/11/18 20:05,113.26016,23.16603,6,0,0,0,113.254832,23.168695,113.266631,23.172204,14871.07408
MA5AK2NB6_67,2021/1/27 8:00,113.2229,23.387617,6,0,255,0,113.217541,23.3902,113.229458,23.393279,14871.07408
MA5AK2NB6_64,2021/1/27 8:00,113.562081,23.195204,6,0,255,0,113.556946,23.198004,113.568641,23.201006,14871.07408
349861452_GZYY-JHDS-020-0012,2021/2/26 8:00,113.282498,23.239064,0,18,1,0,113.277149,23.241689,113.288912,23.245398,14871.07408
101437000_5510,2021/3/24 10:24,113.621024,23.281937,6,0,0,0,113.615938,23.284739,113.627488,23.288123,14871.07408
673457030_56,2021/4/2 8:00,113.392891,23.124154,6,0,255,0,113.38737,23.126654,113.399308,23.130467,14871.07408
673457030_68,2021/4/3 8:00,113.348523,23.169542,6,0,255,0,113.34306,23.172083,113.355095,23.175237,14871.07408
673457030_67,2021/4/3 8:00,113.419858,23.115736,6,0,255,0,113.414339,23.118238,113.426308,23.121905,14871.07408
673457030_70,2021/4/3 8:00,113.26903,23.202496,6,0,255,0,113.263696,23.205144,113.275487,23.208784,14871.07408
MA5AK2NB6_81,2021/5/1 8:00,113.259137,23.099183,6,0,255,0,113.253814,23.101874,113.265606,23.10534,14871.07408
MA59P1AN5_6599,2021/5/2 8:00,113.301432,23.132176,6,0,255,0,113.296064,23.134816,113.307882,23.138319,14871.07408
MA9UTL161_6451,2021/6/11 15:39,113.259271,23.099179,6,0,255,0,113.253948,23.10187,113.26574,23.105338,14871.07408
MA5CJRA40_114,2021/7/13 14:09,113.370931,22.915509,6,0,0,0,113.365447,22.91812,113.377423,22.921525,14871.07408
MA5CJRA40_108,2021/7/13 14:09,113.558624,22.765112,6,0,0,0,113.553509,22.768078,113.565135,22.77096,14871.07408
359705330_106,2021/8/26 16:28,113.303811,23.32604,6,0,9,0,113.298425,23.328613,113.310302,23.332151,14871.07408
076517946_561,2021/9/5 8:00,113.625013,23.14189,6,0,255,0,113.619934,23.144737,113.631448,23.148128,14871.07408
MA4KUHJ97_NIO243cba0afab5d91f,2021/11/9 8:00,113.610713,23.149562,6,0,255,0,113.605638,23.152415,113.6172,23.155573,14871.07408
MA4KUHJ97_NIO34fb5771028d0a70,2021/11/9 8:00,113.270056,23.122892,6,0,255,0,113.264726,23.12557,113.276478,23.129183,14871.07408
MA59RP5R2_440100008004,2021/11/19 8:00,113.497098,23.381272,4,6,1,0,113.491745,23.383848,113.503556,23.387392,14871.07408
101437000_7121,2021/12/9 14:56,113.604066,23.127031,6,0,0,0,113.598991,23.129894,113.610568,23.132923,14871.07408
MA5DT8Q54_4401060021,2021/12/10 8:00,113.404976,23.12209,6,0,1,0,113.399451,23.124586,113.411391,23.128415,14871.07408
MA5DT8Q54_4401840033,2021/12/10 8:00,114.006293,23.892646,6,0,1,0,114.001206,23.895304,114.012737,23.898972,14871.07408
MA5DT8Q54_4401140029,2021/12/10 8:00,113.28014,23.582191,6,0,1,0,113.274771,23.584771,113.286567,23.58853,14871.07408
MA5DT8Q54_4401830030,2021/12/10 8:00,113.872652,23.330282,6,0,1,0,113.867687,23.333052,113.879097,23.336601,14871.07408
MA5DT8Q54_4401140064,2021/12/10 8:00,113.273881,23.435273,6,0,1,0,113.268527,23.437861,113.280333,23.441599,14871.07408
MA5DT8Q54_4401840020,2021/12/10 8:00,113.656273,23.641949,6,0,1,0,113.651129,23.644677,113.662728,23.648174,14871.07408
MA5DT8Q54_4401140038,2021/12/10 8:00,113.338028,23.485044,6,0,1,0,113.332564,23.487531,113.344579,23.490702,14871.07408
MA5DT8Q54_4401130004,2021/12/10 8:00,113.331049,23.039152,6,0,1,0,113.32563,23.041779,113.33761,23.044848,14871.07408
MA5DT8Q54_4401140031,2021/12/10 8:00,113.350168,23.447791,6,0,1,0,113.344683,23.450259,113.35674,23.4535,14871.07408
MA5DT8Q54_4401140034,2021/12/10 8:00,113.45884,23.42767,6,0,1,0,113.453364,23.430137,113.46543,23.433334,14871.07408
MA5DT8Q54_4401830046,2021/12/10 8:00,113.793909,23.290646,6,0,1,0,113.788749,23.293293,113.800434,23.296579,14871.07408
MA5DT8Q54_4401150019,2021/12/10 8:00,113.561255,22.63097,6,0,1,0,113.556155,22.633976,113.567782,22.636779,14871.07408
MA5DT8Q54_4958,2021/12/10 8:01,113.476448,22.836294,6,0,1,0,113.471063,22.83901,113.483011,22.842076,14871.07408
101437000_7213,2021/12/20 15:43,113.396858,22.921084,6,0,0,0,113.391349,22.923668,113.403291,22.92742,14871.07408
101437000_7715,2022/1/11 16:10,113.233325,23.217917,6,0,0,0,113.227988,23.220554,113.239881,23.223657,14871.07408
101437000_7925,2022/2/17 11:44,113.218175,23.471768,6,0,0,0,113.212805,23.474335,113.224734,23.477428,14871.07408
101437000_7989,2022/2/19 13:07,113.131334,23.370641,6,0,0,0,113.125831,23.373077,113.13781,23.376661,14871.07408
MA4KUHJ97_NIOd03d3d1dfb26ccd3,2022/4/5 8:00,113.641468,23.638635,6,0,255,0,113.636343,23.641386,113.647896,23.644975,14871.07408
101437000_8861,2022/4/6 14:11,113.582776,23.281665,6,0,0,0,113.577673,23.284465,113.589347,23.287328,14871.07408
101437000_9119,2022/4/24 15:08,113.396906,22.92098,6,0,0,0,113.391397,22.923564,113.403339,22.927316,14871.07408
MA4KUHJ97_NIOc20878763f50f55f,2022/4/30 8:00,113.52217,22.79797,6,0,255,0,113.516944,22.800834,113.5286,22.804308,14871.07408
MA4KUHJ97_NIO636ce8a9e1567a98,2022/5/5 18:35,113.60739,23.160657,6,0,5,0,113.602314,23.163506,113.6139,23.166611,14871.07408
MA59TULR9_4401130005,2022/5/20 10:52,113.348033,22.963878,6,0,2,0,113.342585,22.966506,113.354611,22.969571,14871.07408
MA59TULR9_4401120003,2022/5/23 15:21,113.545882,23.128657,6,0,255,0,113.540709,23.131449,113.552348,23.134726,14871.07408
MA59TULR9_4401130015,2022/5/23 15:21,113.427452,22.975972,6,0,5,0,113.421949,22.978539,113.433947,22.982018,14871.07408
MA5DT8Q54_4401830056,2022/5/28 8:01,113.578481,23.378475,6,0,11,0,113.573365,23.381248,113.585033,23.384132,14871.07408
MA5DT8Q54_4401180141,2022/5/28 8:02,113.765111,23.566072,6,0,3,0,113.759888,23.568661,113.771556,23.572404,14871.07408
MA5DT8Q54_4401130573,2022/5/28 8:02,113.492564,23.022436,6,0,2,0,113.487219,23.02512,113.499039,23.028478,14871.07408
101437000_9703,2022/6/9 18:09,113.293358,23.268093,6,0,0,0,113.287993,23.270697,113.299793,23.274351,14871.07408
101437000_10923,2022/8/10 20:03,113.306751,23.001996,6,0,0,0,113.301382,23.004683,113.313221,23.00805,14871.07408
MA1MY0GF9_39039,2022/9/9 8:00,113.525165,22.801624,6,0,5,0,113.519949,22.804496,113.531601,22.807953,14871.07408
MA1MY0GF9_67575,2022/9/9 8:00,113.24343,23.084679,6,0,255,6,113.238107,23.087374,113.249967,23.090567,14871.07408
101437000_11681,2022/9/14 15:54,113.55253,23.100269,6,0,0,0,113.547377,23.103087,113.559039,23.106224,14871.07408
MA1MY0GF9_67745,2022/9/15 8:00,113.207074,23.48209,6,0,255,6,113.201688,23.48464,113.213611,23.487822,14871.07408
101437000_11847,2022/9/19 13:53,113.222996,23.38742,6,0,0,0,113.217637,23.390003,113.229553,23.393082,14871.07408
101437000_12001,2022/9/25 23:20,113.20752,23.428807,6,0,0,0,113.202138,23.431363,113.214095,23.434541,14871.07408
101437000_12095,2022/9/29 16:13,113.375438,22.945518,6,0,0,0,113.369946,22.94811,113.381938,22.951617,14871.07408
MA4KUHJ97_NIOb7ce2692c8d4849f,2022/11/8 8:00,113.234729,23.432202,3,9,255,12,113.229378,23.434789,113.241299,23.437962,14871.07408
101437000_13069,2022/11/11 10:13,113.466224,23.167665,6,0,0,0,113.460786,23.170218,113.472797,23.173344,14871.07408
101437000_13071,2022/11/11 10:13,113.266665,23.172529,6,0,0,0,113.261334,23.175189,113.273124,23.178792,14871.07408
MA59CU773_141281,2022/12/13 8:00,113.633032,23.123913,6,0,9,1,113.627949,23.126759,113.639449,23.130228,14871.07408
MA59CU773_140281,2022/12/14 8:00,113.61945,23.152926,6,0,4,1,113.614373,23.155773,113.62591,23.159086,14871.07408
MA59CU773_138449,2022/12/14 8:00,113.549392,23.10372,6,0,9,1,113.544231,23.10653,113.555886,23.10973,14871.07408
MA4KUHJ97_NIOf4ae8028bf695b09,2022/12/27 8:01,113.286495,23.137085,6,0,9,0,113.281148,23.139743,113.292911,23.143402,14871.07408
MA59CU773_140279,2023/1/1 8:00,113.34604,22.968534,6,0,9,1,113.340595,22.971163,113.352617,22.974213,14871.07408
MA59CU773_141399,2023/1/1 8:00,113.396567,22.93555,6,0,10,1,113.391057,22.938128,113.403014,22.941888,14871.07408
101437000_14533,2023/1/11 10:37,113.354446,23.252707,6,0,0,0,113.348966,23.255208,113.360977,23.258456,14871.07408
MA59CU773_140278,2023/3/3 8:01,113.28064,22.98548,6,0,4,1,113.27531,22.988208,113.287066,22.991819,14871.07408
MA59CU773_140150,2023/3/7 14:54,113.368455,22.976314,6,0,9,1,113.36297,22.978902,113.374964,22.982287,14871.07408
101437000_17137,2023/5/4 17:59,113.408474,23.387162,6,0,0,2,113.402931,23.389577,113.414898,23.393467,14871.07408
101437000_18073,2023/6/3 13:45,113.431429,23.387261,6,0,0,8,113.425903,23.389689,113.437922,23.393233,14871.07408
101437000_19483,2023/7/11 19:53,113.26667,23.20816,6,0,0,6,113.261337,23.210807,113.273128,23.214423,14871.07408
101437000_19935,2023/7/24 19:30,113.390087,23.368648,6,0,0,6,113.384551,23.371073,113.396507,23.374939,14871.07408
101437000_20572,2023/8/8 14:32,113.343688,23.426913,6,0,0,6,113.338217,23.429395,113.350276,23.432583,14871.07408
101437000_20674,2023/8/10 14:01,113.610188,22.768298,6,0,0,6,113.605137,22.771305,113.616668,22.774297,14871.07408
MA5DT8Q54_4401180342,2023/8/29 8:03,113.828511,23.229041,6,0,3,0,113.823441,23.231765,113.835065,23.234731,14871.07408
MA5DT8Q54_4401140434,2023/8/29 8:03,113.376807,23.41775,6,0,9,0,113.37128,23.42018,113.383298,23.423872,14871.07408
MA4KUHJ97_NIO11c0eadeb08debb5,2023/10/12 8:02,113.193372,23.150445,6,0,255,0,113.187985,23.153052,113.199875,23.156383,14871.07408
101437000_24419,2023/11/17 15:13,113.387777,23.004076,6,0,0,6,113.382268,23.00663,113.394203,23.010345,14871.07408
MA59CU773_140282,2023/12/6 8:02,113.816743,23.274978,6,0,9,1,113.811638,23.277665,113.823307,23.28064,14871.07408
MA59CU773_146674,2023/12/6 8:02,113.261559,23.19392,6,0,9,1,113.256229,23.196574,113.268039,23.200117,14871.07408
MA59CU773_138954,2023/12/6 8:02,113.32244,23.11786,6,0,4,1,113.317033,23.12047,113.328966,23.123651,14871.07408
101437000_25757,2023/12/15 11:00,113.471446,22.962957,6,0,0,6,113.466037,22.965608,113.478018,22.968679,14871.07408
101437000_25959,2023/12/19 15:02,113.388905,22.930681,6,0,0,6,113.3834,22.933266,113.395358,22.936967,14871.07408
101437000_26443,2024/1/2 12:22,113.36786,22.924206,6,0,0,6,113.36238,22.926817,113.374372,22.930169,14871.07408
101437000_27323,2024/1/18 10:21,113.248829,23.350515,6,0,0,6,113.24349,23.353123,113.255323,23.356492,14871.07408
101437000_27915,2024/2/1 11:40,113.400911,23.385834,6,0,0,6,113.395368,23.38825,113.407328,23.392171,14871.07408
101437000_28287,2024/2/26 11:18,113.25979,23.389983,6,0,0,6,113.254447,23.392584,113.266246,23.396148,14871.07408
101437000_28585,2024/3/6 15:16,113.205431,23.384682,6,0,0,6,113.200049,23.387241,113.211968,23.390434,14871.07408
101437000_30047,2024/4/10 9:37,113.259484,23.390182,6,0,0,6,113.254141,23.392783,113.265941,23.396342,14871.07408
101437000_31685,2024/5/14 19:04,113.617051,23.153482,6,0,0,6,113.611975,23.15633,113.623519,23.159604,14871.07408
MA1YDN61Y_MA1YDN61X.324080,2024/6/25 20:03,113.259156,23.375281,6,0,7,6,113.253815,23.377885,113.265605,23.381434,14871.07408
MA1YDN61Y_MA1YDN61X.324081,2024/6/25 20:03,113.298242,23.328081,6,0,9,6,113.292866,23.330662,113.304713,23.33428,14871.07408
MA1YDN61Y_MA1YDN61X.324147,2024/6/25 20:03,113.370318,23.101977,6,0,7,6,113.364822,23.104509,113.376815,23.107982,14871.07408
MA1YDN61Y_MA1YDN61X.325194,2024/6/25 20:04,113.320821,23.141854,6,0,4,6,113.315416,23.144458,113.327342,23.147668,14871.07408
MA1YDN61Y_MA1YDN61X.325200,2024/6/25 20:04,113.320072,23.126706,6,0,4,6,113.314669,23.129317,113.326588,23.132531,14871.07408
MA1YDN61Y_MA1YDN61X.329881,2024/6/25 20:08,113.432085,23.100354,6,0,255,0,113.426579,23.102872,113.438592,23.106317,14871.07408
MA1YDN61Y_MA1YDN61X.335105,2024/6/25 20:12,113.314266,23.127203,6,0,255,6,113.308875,23.129824,113.320762,23.133124,14871.07408
MA1YDN61Y_MA1YDN61X.342263,2024/6/25 20:17,113.528997,22.792261,6,0,255,6,113.523794,22.795147,113.535428,22.798563,14871.07408
MA1YDN61Y_MA1YDN61X.343799,2024/6/25 20:19,113.625355,23.147501,6,0,255,6,113.620276,23.150345,113.631793,23.153744,14871.07408
101437000_36545,2024/8/5 11:52,113.272815,23.00517,6,0,0,6,113.267491,23.007896,113.279232,23.011482,14871.07408
MA2KDUER1_218778460790005762,2024/8/13 11:03,113.814536,23.275072,6,0,7,6,113.809426,23.277755,113.821098,23.280743,14871.07408
MA2KDUER1_914999424967536,2024/8/13 11:04,113.289248,23.227375,6,0,9,6,113.283892,23.229997,113.295679,23.233674,14871.07408
MA2KDUER1_122362083955261441,2024/8/13 11:04,113.479961,23.174211,6,0,255,6,113.474564,23.176797,113.486509,23.180043,14871.07408
MA2KDUER1_94444558118367233,2024/8/13 11:04,113.542535,23.317322,6,0,1,6,113.53734,23.320042,113.549027,23.323456,14871.07408
MA2KDUER1_2112084950231152,2024/8/13 11:04,113.355927,22.977692,6,0,255,6,113.350463,22.9803,113.362476,22.983464,14871.07408
MA2KDUER1_98046967934107649,2024/8/13 11:04,113.532253,23.092791,6,0,255,6,113.527041,23.095562,113.538705,23.099065,14871.07408
MA2KDUER1_153826279386218497,2024/8/13 11:04,113.40484,23.165209,6,0,4,6,113.399313,23.167689,113.411278,23.171539,14871.07408
MA7EBGWBX_CZ00001046,2024/8/16 8:03,113.340578,23.124901,6,0,9,6,113.335134,23.127474,113.347128,23.130557,14871.07408
MA7EBGWBX_CZ00000934,2024/8/16 8:03,113.645834,23.120411,6,0,9,6,113.640738,23.123241,113.652251,23.126733,14871.07408
MAC61U562_131984,2024/8/19 16:20,113.376075,23.12347,6,0,4,100,113.37057,23.125986,113.382535,23.129573,14871.07408
